cell,dates,nums_cr,pages_table_start,line_order,title
 prévoir gaine en extraction hammam (hors marché),['18-03-2014'],"[33, 34, 35, 36, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68]","[184, 190, 196, 202, 215, 220, 227, 233, 239, 245, 251, 258, 265, 273, 281, 288, 295, 302, 309, 316, 328, 334, 341, 348, 354, 360, 366, 372]",6,MISSENARD QUINT B
 prévoir gaine en extraction hammam (hors marché) Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 60 230914.doc 5 Pour action Observations,['18-03-2014'],[60],[321],0,MISSENARD QUINT B
 prévoir reprise des trop pleins et vidanges des 2 pédiluves intérieurs,['11-03-2014'],"[32, 33, 34, 35, 36, 43, 44, 46]","[179, 184, 190, 196, 202, 215, 220, 227]",5,MISSENARD QUINT B
 prévoir robinet de puisage dans placard technique hammam sur le tableau de la porte,['04-11-2014'],"[66, 67, 68, 69, 71, 72, 73, 74]","[360, 366, 372, 378, 384, 389, 395, 401]",10,MISSENARD QUINT B
 raccordement gaz non réalisé car chaudières non prêtes à être mise en service. Préciser une date de mise en service semaine 49. 25/11/14 : décalage d’intervention semaine 2,['04-11-2014'],[69],[378],2,MISSENARD QUINT B
 raccordement gaz non réalisé car chaudières non prêtes à être mise en service. Préciser une date de mise en service semaine 49. 25/11/14 : décalage d’intervention semaine 2. 02/12/14 : date recalée au 07/01/15,['04-11-2014'],"[71, 72, 73, 74]","[384, 389, 395, 401]",1,MISSENARD QUINT B
 radiateurs au droit banque d’accueil à alimenter en cuivre rigide depuis la gaine technique,['07-01-2014'],"[24, 25, 26, 29, 30, 31, 32, 33, 34, 35, 36, 43]","[131, 136, 142, 161, 167, 173, 179, 184, 190, 196, 202, 215]",1,MISSENARD QUINT B
 rdv le 19/12/13 à 15h00 chez BERIM,['10-12-2013'],"[22, 23]","[118, 125]",3,MISSENARD QUINT B
 recouper résilient autour des gaines après calfeutrement au droit du béton,['10-06-2014'],[46],[227],7,MISSENARD QUINT B
 renforcer supportage réseau eau dans galerie technique aux angles bassin ludique,['18-03-2014'],"[33, 34, 35, 36, 43, 44, 46]","[184, 190, 196, 202, 215, 220, 227]",5,MISSENARD QUINT B
 reprendre les alimentations des panneaux rayonnants de la zone vestiaires,['28-11-2014'],"[65, 66]","[354, 360]",5,MISSENARD QUINT B
 réaliser alimentation douches des personnels dans l’angle des voiles,['01-04-2014'],"[35, 36]","[196, 202]",8,MISSENARD QUINT B
 réduire les bras morts sur alimentation des douches,['12-11-2014'],[67],[366],8,MISSENARD QUINT B
 supprimer attente en eau au sol dans hammam,['04-11-2014'],"[66, 67, 68, 69]","[360, 366, 372, 378]",9,MISSENARD QUINT B
 tenir compte des remarques de DR sur les réservations demandées notamment celle au droit du se- crétariat. Confirmer vos plans de réservations à BC,['03-09-2013'],[9],[44],3,MISSENARD QUINT B
 tenir compte des remarques de DR sur les réservations demandées notamment celle au droit du secrétariat. Confirmer vos plans de réservations à BC Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 08 030913.doc 5 Pour action Observations,['03-09-2013'],[8],[38],4,MISSENARD QUINT B
 terminer tous les calfeutrements,['30-09-2014'],"[61, 62, 63]","[328, 334, 341]",8,MISSENARD QUINT B
 terminer tous les calfeutrements. 21/10/14 : concerne la plomberie,['30-09-2014'],"[64, 65, 66, 67, 68, 69]","[348, 354, 360, 366, 372, 378]",5,MISSENARD QUINT B
 transmettre la date du test d’étanchéité de la gaine de ventilation en sous-sol.,['22-07-2014'],"[51, 52]","[258, 265]",10,MISSENARD QUINT B
 transmettre la date du test d’étanchéité de la gaine de ventilation en sous-sol. A prévoir début septembre 2014,['22-07-2014'],[53],[273],10,MISSENARD QUINT B
 transmettre la date du test d’étanchéité de la gaine de ventilation en sous-sol. A prévoir début septembre 2014. 12/08/14 : test le 13/08/14 à 14h00,['22-07-2014'],[54],[281],5,MISSENARD QUINT B
 transmettre les résultats du test d’étanchéité de la gaine de ventilation,['02-09-2014'],"[57, 58]","[302, 309]",6,MISSENARD QUINT B
 voir avec SOCOTEC le tracé des ventilations de bacs tampon et les zones coupe feu,['02-07-2013'],"[2, 3, 4, 6, 7]","[8, 12, 17, 28, 33]",1,MISSENARD QUINT B
 voir pour rideau d’air chaud encastré dans plénum du sas (environ 40cm),['25-02-2014'],[30],[167],3,MISSENARD QUINT B
 vérifier hauteur des bâtis support WC URGENT,['23-09-2014'],"[60, 61]","[321, 328]",5,MISSENARD QUINT B
 vérifier plan de socles sous-sol,['04-03-2014'],[31],[173],4,MISSENARD QUINT B
 vérifier section dans bardage bois,['16-09-2014'],[59],[316],5,MISSENARD QUINT B
 AU dans podium MNS,['01-07-2014'],"[48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 66]","[239, 245, 251, 258, 265, 273, 281, 288, 295, 302, 309, 316, 322, 328, 334, 341, 348, 360]",0,EAU AIR SYSTEME
 AU dans podium MNS Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 65 281014.doc 5 Pour action Observations,['01-07-2014'],[65],[354],0,EAU AIR SYSTEME
 attente eau froide dans la chaufferie,['26-08-2014'],"[56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68]","[295, 302, 309, 316, 322, 328, 334, 341, 348, 354, 360, 366, 372]",2,EAU AIR SYSTEME
 confirmer date prévisible de passage bureau de contrôle pour établissement DRE,['23-09-2014'],"[60, 61, 62, 63, 64, 65, 66, 67, 68]","[322, 328, 334, 341, 348, 354, 360, 366, 372]",3,EAU AIR SYSTEME
 confirmer la puissance électrique de la pompe de relevage,['22-10-2013'],"[15, 16, 17, 19, 20, 21, 22, 23, 24]","[76, 82, 88, 101, 107, 113, 119, 125, 131]",0,EAU AIR SYSTEME
 confirmer la puissance électrique de la pompe de relevage Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 18 121113.doc 5 Pour action Observations,['22-10-2013'],[18],[94],0,EAU AIR SYSTEME
 confirmer les débits de filtration pour le 05/07/13,['02-07-2013'],[2],[8],0,EAU AIR SYSTEME
 confirmer les puissances électriques,['26-06-2013'],[1],[4],0,EAU AIR SYSTEME
 confirmer les surfaces utiles des grilles de ventilations du local chlore,['03-09-2013'],[8],[39],2,EAU AIR SYSTEME
 confirmer l’absence de canalisations M1 <125mm en traversées de paroi ou  canalisa- tions en charge,['16-09-2014'],[59],[316],4,EAU AIR SYSTEME
 confirmer à DEVRED les puissances électriques et les implantations,['03-06-2014'],[44],[221],0,EAU AIR SYSTEME
" dernier rappel, nettoyer sous-sol avec BC, MQB et DEVRED",['16-12-2014'],"[72, 73, 74, 75]","[389, 395, 401, 406]",1,EAU AIR SYSTEME
 débit de rejet sur réseaux d’assainissement à fournir à EJL,['02-07-2013'],"[2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14]","[8, 12, 17, 33, 39, 44, 49, 54, 59, 65, 71]",1,EAU AIR SYSTEME
 débit de rejet sur réseaux d’assainissement à fournir à EJL Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 06 210813.doc 5 Pour action Observations,['02-07-2013'],[6],[28],0,EAU AIR SYSTEME
 faire crosse air dans gaine maçonnée,['01-07-2014'],"[48, 49, 50, 51, 52, 53, 54, 55]","[239, 245, 251, 258, 265, 273, 281, 288]",1,EAU AIR SYSTEME
 faire nettoyage des regards et caniveaux en locaux techniques,['25-11-2014'],"[69, 71, 72, 73, 74]","[378, 384, 389, 395, 401]",0,EAU AIR SYSTEME
 faire nettoyage galeries techniques,['15-07-2014'],"[50, 51, 52, 53]","[251, 258, 265, 273]",2,EAU AIR SYSTEME
 faire nettoyage sous-sol,['19-08-2014'],[55],[288],3,EAU AIR SYSTEME
 faire nettoyage sous-sol le 19/09/14 avec MQB et DEVRED,['16-09-2014'],[59],[316],3,EAU AIR SYSTEME
 fournir doc déchloraminateur pour complément dossier ARS,['25-11-2014'],[69],[378],1,EAU AIR SYSTEME
 fournir plan de socles local techniques : URGENT pour le 26/11/13,['19-11-2013'],"[19, 20]","[101, 107]",1,EAU AIR SYSTEME
 les tranchées pour réseaux enterrés ont été remblayé par BC Nord,['03-12-2013'],"[21, 22, 23, 24]","[113, 119, 125, 131]",1,EAU AIR SYSTEME
 plan attentes électriques CVC-plomberie pour le 25/09/13,['24-09-2013'],[11],[54],2,EAU AIR SYSTEME
 préparer dossier matériel pour VISA pour le 18/10/13,['24-09-2013'],"[11, 12, 13, 14]","[54, 59, 65, 71]",3,EAU AIR SYSTEME
 prévoir pose réseaux d’aspiration de fond du bassin d’apprentissage pendant les terrassements,['28-08-2013'],"[8, 9, 10, 11, 12, 13, 14]","[39, 44, 49, 54, 59, 65, 71]",1,EAU AIR SYSTEME
 prévoir pose réseaux d’aspiration de fond du bassin d’apprentissage pendant les terrassements Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 07 280813.doc 5 Pour action Observations,['28-08-2013'],[7],[33],1,EAU AIR SYSTEME
 prévoir tout ce qui concerne la production de chaleur et de vapeur pour les sauna et hammam,['01-10-2013'],"[12, 14]","[59, 71]",3,EAU AIR SYSTEME
 prévoir tout ce qui concerne la production de chaleur et de vapeur pour les sauna et hammam. 08/10/13 : confirmer les puissances électriques nécessaires,['01-10-2013'],[13],[65],3,EAU AIR SYSTEME
" réseau aspiration fond bassin sportif à caler à – 2,99/0,00 fil d’eau au droit de la pé- nétration sous bassin",['26-11-2013'],[20],[107],2,EAU AIR SYSTEME
 terminer tous les calfeutrements,['30-09-2014'],"[61, 62, 63, 64, 65, 66]","[328, 334, 341, 348, 354, 360]",4,EAU AIR SYSTEME
 terminer tous les calfeutrements Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 67 121114.doc 5 Pour action Observations,['30-09-2014'],[67],[366],2,EAU AIR SYSTEME
 voir avec MQB et DRD/BERIM reprise synthèse local technique au droit canalisations évacuations EU et lavage filtre,['15-07-2014'],"[50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]","[251, 258, 265, 273, 281, 288, 295, 302, 309, 316, 322, 328, 334, 341, 348, 354]",3,EAU AIR SYSTEME
" établir devis pour fourniture, pose et raccordement pompe sur récupération sur PAC comme proposé par SLC",['15-07-2014'],"[50, 51, 52, 53]","[251, 258, 265, 273]",4,EAU AIR SYSTEME
 2 sèche cheveux isolés à regrouper sur un mat complémentaire en conservant un pas- sage de 140cm avec le banc béton,['24-06-2014'],"[47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]","[233, 239, 245, 251, 258, 265, 273, 281, 288, 295, 302, 309, 316, 322, 328, 334, 341, 348, 355, 360, 367, 372, 378]",6,DANIEL DEVRED SAS
" appareils d’éclairage dans administration posés à 2,00m, cheminant du câblage dans l’épaisseur du pla- fond",['07-10-2014'],"[62, 63, 64]","[334, 341, 348]",9,DANIEL DEVRED SAS
 bilan de puissance électrique traitement d’eau environ 70kW (valeur précise à con- firmer) + 3 pompes de relevage depuis le TGBT,['02-07-2013'],"[2, 3, 4, 6, 7, 8, 9, 10, 11]","[8, 12, 17, 29, 34, 39, 44, 49, 54]",0,DANIEL DEVRED SAS
 faire un essai pour validation de pose DM hall bassins. 12/08/14 : à positionner sur intérieur tableau. 19/08/14 : avec percement perpendiculairement au béton. 26/08/14 : validé avec joint acrylique entre béton et gou- lotte PVC,['15-07-2014'],"[56, 57, 58, 59, 60, 61, 62, 63]","[295, 302, 309, 316, 322, 328, 334, 341]",6,DANIEL DEVRED SAS
" faire une vérification dans l’ensemble du bâtiment de la bonne finition de tous les équipement (fixations, embouts sur luminaires, vis, …)",['09-12-2014'],"[71, 72, 73, 74, 75]","[384, 389, 395, 401, 406]",5,DANIEL DEVRED SAS
 mettre alimentation provisoire pompe d traitement d’eau,['12-11-2014'],"[67, 68]","[367, 372]",13,DANIEL DEVRED SAS
 prévoir une alimentation pour station de relevage drain + câble bus pour communi- cation défaut sur GTB,['01-10-2013'],"[12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68]","[59, 65, 71, 82, 95, 101, 107, 113, 119, 125, 131, 137, 143, 149, 155, 161, 167, 173, 179, 185, 191, 197, 203, 215, 221, 227, 233, 239, 245, 251, 258, 265, 273, 281, 288, 295, 302, 309, 316, 322, 328, 334, 341, 348, 355, 367, 372]",2,DANIEL DEVRED SAS
 prévoir une alimentation pour station de relevage drain + câble bus pour communication défaut sur GTB Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 15 221013.doc 5 Pour action Observations,['01-10-2013'],"[15, 17, 66]","[76, 88, 360]",2,DANIEL DEVRED SAS
 revoir étude d’éclairement hall bassin en tenant compte de la charpente et donc revoir positionnement des appareils d’éclairage. Sur ces bases faire une élévation pour validation des im- plantations et cheminements de câbles,['12-08-2014'],"[54, 55]","[281, 288]",10,DANIEL DEVRED SAS
 réaliser alimentation électrique du poêle du sauna par le faux plafond et réaliser sai- gnée dans le béton côté hammam,['23-09-2014'],"[60, 61, 62, 63, 64, 65, 66]","[322, 328, 334, 341, 348, 355, 360]",9,DANIEL DEVRED SAS
" réservation 400x100 AI=-0,60/0,00 pour passage fourreaux contrôle d’accès, qui se- ront posés avant réalisation du plancher sur terre plein",['26-11-2013'],"[20, 21, 22, 23, 24]","[107, 113, 119, 125, 131]",3,DANIEL DEVRED SAS
" Etre présent le 08/08/2014 à 9h, sur site, pour la rencontre avec ERDF. 05/08/14 : Indiquer et réaliser le percement pour la pénétration du réseau FT dans le bâtiment. Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 53 050814 7",['05-08-2014'],[53],[273],14,DANIEL DEVRED SAS
 Reprise d’activité le 28/07/2014,['22-07-2014'],"[51, 52, 53]","[258, 265, 273]",12,DANIEL DEVRED SAS
 Réaliser les différents carrotages.,['29-07-2014'],[52],[265],13,DANIEL DEVRED SAS
 Réaliser les différents carrotages. Fait,['29-07-2014'],[53],[273],13,DANIEL DEVRED SAS
" accord pour percer dalle au-dessus de la banque d’accueil pour poser suspension, câblage cheminant sous moulure sur dalle béton",['07-10-2014'],"[62, 63, 64]","[334, 341, 348]",8,DANIEL DEVRED SAS
 alimentation châssis de désenfumage en 48V à émission,['21-10-2014'],[64],[348],10,DANIEL DEVRED SAS
 alimentation châssis de désenfumage en 48V à émission. 28/10/14 : 230V annoncé ce jour,['21-10-2014'],"[65, 66, 67]","[355, 360, 367]",8,DANIEL DEVRED SAS
 alimentation châssis de désenfumage en 48V à émission. 28/10/14 : 230V annoncé ce jour. 18/11/14 : 24V à émission,['21-10-2014'],[69],[378],4,DANIEL DEVRED SAS
 alimentation châssis de désenfumage en 48V à émission. 28/10/14 : 230V annoncé ce jour. 18/11/14 : 24V à émission Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 68 181114.doc 5 Pour action Observations,['21-10-2014'],[68],[372],6,DANIEL DEVRED SAS
" alimentation rideau d’air chaud en tri, puissance 17,9kW",['08-04-2014'],"[36, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 54]","[203, 215, 221, 227, 233, 239, 245, 251, 258, 265, 273, 281]",4,DANIEL DEVRED SAS
 assurer tous les calfeutrements de traversées de parois coupe feu,['09-12-2014'],"[71, 72, 73, 74, 75]","[384, 389, 395, 401, 406]",3,DANIEL DEVRED SAS
" attention à la fermeture des gaines maçonnées, mettre fourreaux ou ficelles pour assu- rer le tirage des câbles ultérieurement",['01-07-2014'],[48],[239],8,DANIEL DEVRED SAS
 bilan de puissance électrique traitement d’eau environ 70kW (valeur précise à confirmer) + 3 pompes de relevage depuis le TGBT. 01/10/13 : puissance traitement d’eau confirmé,['02-07-2013'],"[12, 13, 14]","[59, 65, 71]",0,DANIEL DEVRED SAS
 bilan de puissance électrique traitement d’eau environ 70kW (valeur précise à confirmer) + 3 pompes de relevage depuis le TGBT. 01/10/13 : puissance traitement d’eau confirmé. 22/10/13 : puissance traitement d’eau ramenée à 50kVa,['02-07-2013'],[15],[76],0,DANIEL DEVRED SAS
" compte tenu du nombre de fourreaux débouchant dans le local TGBT, BC réalisera un caniveau dans la dalle (entre les semelles), prévoir un chemin de câble en pied d’armoire pour la remontée des câbles",['15-10-2013'],"[14, 15, 16, 17, 18, 19, 20, 21]","[71, 76, 82, 88, 95, 101, 107, 113]",3,DANIEL DEVRED SAS
 confirmer date prévisible de passage bureau de contrôle pour établissement DRE,['23-09-2014'],"[60, 61, 62]","[322, 328, 334]",10,DANIEL DEVRED SAS
 confirmer date prévisible de passage bureau de contrôle pour établissement DRE. 14/10/14 : RAPPEL,['23-09-2014'],"[63, 64, 65, 66, 67, 68]","[341, 348, 355, 360, 367, 372]",7,DANIEL DEVRED SAS
 confirmer date prévisible de passage bureau de contrôle pour établissement DRE. 14/10/14 : RAPPEL. 25/11/14 : programmé le 28/11/14,['23-09-2014'],[69],[378],3,DANIEL DEVRED SAS
 confirmer dimensions goulotte électrique dans banque d’accueil,['16-09-2014'],"[59, 60]","[316, 322]",9,DANIEL DEVRED SAS
 confirmer dimensions goulotte électrique dans banque d’accueil. 30/09/14 : 130x50,['16-09-2014'],"[61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74]","[328, 334, 341, 348, 355, 360, 367, 372, 378, 384, 389, 395, 401]",6,DANIEL DEVRED SAS
 confirmer la prise en compte des réservations pour le contrôle d’accès,['22-10-2013'],"[15, 17, 18]","[76, 88, 95]",4,DANIEL DEVRED SAS
 confirmer la prise en compte des réservations pour le contrôle d’accès Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 16 291013.doc 5 Pour action Observations,['22-10-2013'],[16],[82],3,DANIEL DEVRED SAS
 contrôle d’accès locaux personnel par organigramme de clés. Poste électronique à supprimer,['08-07-2014'],"[49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]","[245, 251, 258, 265, 273, 281, 288, 295, 302, 309, 316, 322]",7,DANIEL DEVRED SAS
 dans administration accord pour supportage chemin de câble en galva pour minimiser l’emprise,['24-06-2014'],"[47, 48]","[233, 239]",7,DANIEL DEVRED SAS
" dernier rappel, nettoyer sous-sol avec BC, MQB et EAS",['16-12-2014'],"[72, 73, 74, 75]","[389, 395, 401, 406]",3,DANIEL DEVRED SAS
 dernière note de calcul d’éclairement du hall bassin à transmettre à BERIM,['14-10-2014'],"[64, 65]","[348, 355]",9,DANIEL DEVRED SAS
 dernière note de calcul d’éclairement du hall bassin à transmettre à BERIM Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 63 141014.doc 6 Pour action Observations,['14-10-2014'],[63],[341],11,DANIEL DEVRED SAS
