cell,dates,nums_cr,pages_table_start,line_order,title
"Z13 et 14, pénétration dans bâtiment en point haut + attente au sol par SOGEA, descente
intérieure entre les 2 attentes par COEXIA. Il en va de même pour la Z10+Z24",['17-04-2013'],"[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 49, 51, 52, 53, 54, 54, 55, 56]","[154, 161, 168, 176, 183, 191, 198, 206, 213, 221, 229, 237, 245, 253, 261, 269, 278, 287, 296, 305, 314, 323, 332, 341, 350, 359, 368, 377, 388, 406, 422, 431, 440, 440, 449, 458]",13,COEXIA
"diffuser plan de socles sur terrasse technique. 06/11/13 : tenir compte épaisseur complexe
isolant/étanchéité 100mm
Réservations en phase réalisation",['30-10-2013'],"[30, 31, 32, 33]","[213, 221, 229, 237]",19,COEXIA
"diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13
Contrôle réservations en sous sol du 18/12/13
- Locaux TE / TA :
. vérifier si robinet de puisage dans socle casiers piscine
Contrôle réservations en RDC du 22/01/14
- valider VH local TGBT dans la porte du local
- vérifier alignement des réservations dans gradins
- vérifier alignement des réservations des trappes de lignes de nage
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plon-
gée (plan non fourni)
Contrôle réservations de serrurerie du 22/01/14
- repères 4 et 6 : piochage si nécessaire lors de la pose
- repères 5 et 18 : reprise
- repère 8, 11 et 20 : vérification avec trait de niveau
- repère 10 : calfeutrement mortier après pose si nécessaire
Contrôle réservations en R+1 du 19/02/14
- vérifier alignement réservations sur coursive
- 2 réservations 300x300 à déplacer en hauteur sur coursive bassin ludique (soufflage canons de lu-
mière)
- vérifier alignement réservations au niveau terrasse technique zone plongée",['18-09-2013'],"[49, 49, 51]","[377, 388, 406]",29,COEXIA
"manque 4 réservations en PH sous-sol pour siphon de sol dans sanitaires/douches
individuels
ASSISTANT MAITRISE D’OUVRAGE",['26-03-2014'],"[47, 48, 49]","[359, 368, 377]",41,COEXIA
"manque deux réservations dans voile file 10 (sans recherche de responsabilité) de
2000x1000mm + ∅250mm. Utilisation de deux réservations 1000x1000mm de part et d’autre
dudit voile pour dédoubler la gaine initiale. Un carottage est à prévoir pour le ∅250mm man-
quant
ASSISTANT MAITRISE D’OUVRAGE",['16-10-2013'],"[27, 28, 29, 30, 32]","[191, 198, 206, 213, 229]",23,COEXIA
"réservation au droit coursive au-dessus local MNS à scier pour hauteur fini de
500mm en alignant les deux réservations
Réception support par CRI du 12/03/14
- effectuer enduit sur maçonnerie recouverte de faïence
- fosse de plongée, reprendre désaffleur entre les deux levées de coulage des bajoyers. Reste à vérifier la dimen-
sion en plan (∅ constant à vérifier sur la hauteur)",['09-04-2014'],"[49, 49, 51]","[377, 388, 406]",34,COEXIA
"suite à la réunion organisée par la Maîtrise d’Ouvrage le 03/11/15, un avenant de prolongation de délai
sera notifié aux entreprises avec pour date limite de livraison au 28/02/15.
Avancement :
Gros Oeuvre
- finition en cours
- couverture étanchéité : reste terrasse technique, membrane + contre bardage terrasse technique. En cours
- pose mur rideau reste finitions
- pose réseau désenfumage reste finitions
- reprise finitions gros œuvre fosse de plongée en cours
Menuiseries intérieures
- cloisonnement doublage remise en forme sur une 1
ère hauteur fait, reste une plaque sur 2
ème hauteur + enduit à ter-
miner RETARD
- ossature bardage acoustique en cours
Serrurerie
Ascenseurs
- pose ascenseur fosse plongée terminé ???
Carrelages
- carrelages hall bassins, reste finitions en cours
- gradins en cours
- carrelages remise en forme en cours
- étanchéité vestiaires (individuel et personnel) en cours
- carrelages vestiaires individuels en cours
- faïence en cours
- fosse de plongée en cours
Faux plafonds
- ossature toutes zones en cours
Peinture
- peinture toutes zones en attente avancement TCE
Traitement d’Air – Chauffage – Traitement d’Eau – Plomberie
- pose bouches de soufflage en cours
- plomberie en cours
- électricité en cours
Electricité
- câblage en cours
- toute électricité zone bassins sportif et activité fait, reste pose appareillage
- poste transfo posé, reste raccordement intérieur
VRD
- borduration parking en cours
- apport de terre en cours
Planification :
Gros Oeuvre
- reprise finition couverture à partir du 19/03/15. RETARD. Intervention à partir du 16/11/15. RETARD. Couvertines
fosse de plongée pour le 27/11/15
- terrasse technique pour le 11/12/15
- reprise solde pose membrane sur tipi à partir du 07/04/15. RETARD. Intervention à partir du 16/11/15. RETARD.
Pour le 27/11/15
Bassins inox
- en attente avancement carrelage
Menuiseries intérieures
- approvisionnement habillage stratifiés perforés du 08/06/15 au 31/07/15
- pose habillage stratifiés perforés à partir du 24/08/15
- pose panneaux acoustiques en lames bois à partir du 05/10/15
- mise en fabrication banque d’accueil. Pose à partir du 15/02/16
- pose signalétique à partir du 15/01/16
- pose porte semaine 1",['04-11-2015'],"[97, 98]","[839, 848]",60,COEXIA
"synthèse RDC, R+1 et toiture le 10/09/13. Diffusion plan de réservations pour le 13/09/13. 18/09/13 :
plan présenté validé à compléter avec réservation pour bain chaud pour le 20/09/13. 25/09/13 : diffuser plan
de synthèse réservations RDC et R+1 y compris gradins sans délai",['05-09-2013'],"[24, 25, 26]","[168, 176, 183]",16,COEXIA
"SNEF signale que les réservations demandées n’ont pas été prises en compte en
RDC et R+1
ASSISTANT MAITRISE D’OUVRAGE",['27-11-2013'],[33],[237],24,COEXIA
"SNEF signale que les réservations demandées n’ont pas été prises en compte en RDC et R+1.
04/12/13 : pris en compte sur plans remis ce jour
ASSISTANT MAITRISE D’OUVRAGE",['27-11-2013'],"[34, 35]","[245, 253]",18,COEXIA
"Z1 à Z8 par SOGEA. Idem pour la Z11, Z12, Z15 à Z21 à charge SOGEA. Les Z9 et Z23 sont à
charge COEXIA
Contrôle réservations en RDC du 22/01/14
- valider VH local TGBT dans la porte du local
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)
Contrôle réservations en R+1 du 19/02/14
- 2 réservations 300x300 à déplacer en hauteur sur coursive bassin ludique (soufflage canons de lumière)
- vérifier alignement réservations au niveau terrasse technique zone plongée",['17-04-2013'],"[54, 54, 55]","[440, 440, 449]",16,COEXIA
"Z1 à Z8 par SOGEA. Idem pour la Z11, Z12, Z15 à Z21 à charge SOGEA. Les Z9 et Z23 sont à
charge COEXIA
Contrôle réservations en RDC du 22/01/14
- valider VH local TGBT dans la porte du local
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)
Contrôle réservations en R+1 du 19/02/14
- 2 réservations 300x300 à déplacer en hauteur sur coursive bassin ludique (soufflage canons de lumière)
- vérifier alignement réservations au niveau terrasse technique zone plongée
Réception support par CRI du 12/03/14
- fosse de plongée, reprendre désaffleur entre les deux levées de coulage des bajoyers. Reste à vérifier la dimen-
sion en plan (∅ constant à vérifier sur la hauteur)
ASSISTANT MAITRISE D’OUVRAGE",['17-04-2013'],[56],[458],18,COEXIA
"Z1 à Z8 par SOGEA. Idem pour la Z11, Z12, Z15 à Z21 à charge SOGEA. Les Z9 et Z23 sont à
charge COEXIA
Contrôle réservations en sous sol du 18/12/13
- Locaux TE / TA :
. vérifier si robinet de puisage dans socle casiers piscine
Contrôle réservations en RDC du 22/01/14
- valider VH local TGBT dans la porte du local
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)
Contrôle réservations en R+1 du 19/02/14
- 2 réservations 300x300 à déplacer en hauteur sur coursive bassin ludique (soufflage canons de lumière)
- vérifier alignement réservations au niveau terrasse technique zone plongée",['17-04-2013'],"[52, 53]","[422, 431]",18,COEXIA
"Z11, regard en pied de chute à confirmer",['17-04-2013'],"[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 49, 51, 52, 53, 54, 54, 55, 56]","[154, 161, 168, 176, 183, 191, 198, 206, 213, 221, 229, 237, 245, 253, 261, 269, 278, 287, 296, 305, 314, 323, 332, 341, 350, 359, 368, 377, 388, 406, 422, 431, 440, 440, 449, 458]",10,COEXIA
"diffuser plan de socles sur terrasse technique
Charpente LC / Faux plafonds
- 24/04/13  prévoir une structure à souder en pied de charpente métallique des verrières
Réservations en phase réalisation",['30-10-2013'],[29],[206],20,COEXIA
diffuser plan réseaux enterrés à MONTARON pour le 20/09/13,['18-09-2013'],"[23, 24]","[161, 168]",16,COEXIA
diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13,['18-09-2013'],"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]","[161, 168, 176, 183, 191, 198, 206, 213, 221, 229, 237]",17,COEXIA
"diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13
Contrôle réservations en sous sol du 18/12/13
- Déboucher toutes les réservations
- Locaux TE / TA :
. 2 ventilations de bac tampon fosse de plongée à carotter
. 3 pièces à sceller bac tampon plongée à carotter : plan précis à fournir par EAS
. manque 4 réservations en PH pour COEXIA : plan précis à fournir par COEXIA
. manque 1 réservation COEXIA en voile cour anglaise
. vérifier si robinet de puisage dans socle casiers piscine
. vérifier siphon + évacuation sanitaires entrée et sanitaires douches piscine : confirmer nature des réseaux à pas-
ser par COEXIA
- Galeries techniques :
. voile à proximité local technique ludique à vérifier
. manque 1 réservation SNEF à proximité du local technique ludique
. manque 1 réservation COEXIA en voile infrastructure à côté du bassin d’apprentissage
. manque 3 réservations COEXIA à côté des bacs tampon
. vérifier possibilité de descendre réseau EU plages sous poutres autour du bassin d’activités (AI poutre à – 0.58
sauf une poutre à – 0.63)
. prévoir un gabarit pour vérification réservation grille de soufflage au sol
Contrôle réservations en RDC du 22/01/14
- manque 1∅200 dans local stockage univers petite enfance
- manque 1 réservation 20x40ht au droit douches à jets
- reprendre alignement 3 réservations rectangulaires dans salle fitness
- vérifier 2 réservations dans sanitaires publics
- vérifier 1 réservation dans local entretien vestiaires
- manque 1 réservation 35x35 en dalle haute du TGBT
- valider VH local TGBT dans la porte du local
- réservation à déboucher dans local compresseur
- réservation à déboucher dans local déchetterie
- 2 réservations à déboucher dans local espaces verts
- manque 1 réservation + 1 réservation à reprendre dans local technique plongée
- 2 réservations à déboucher dans local musculation
- manque 3 réservations dans chaufferie
- vérifier alignement des réservations dans gradins
- vérifier alignement des réservations des trappes de lignes de nage
- fournir gabarit pour vérification des réservations pour grille de sol sur plages
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)",['18-09-2013'],"[43, 44, 45]","[323, 332, 341]",47,COEXIA
"diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13
Contrôle réservations en sous sol du 18/12/13
- Locaux TE / TA :
. 3 pièces à sceller bac tampon plongée à carotter : plan précis à fournir par EAS
. vérifier si robinet de puisage dans socle casiers piscine
- Galeries techniques :
. voile à proximité local technique ludique à vérifier
. manque 1 réservation SNEF à proximité du local technique ludique
. prévoir un gabarit pour vérification réservation grille de soufflage au sol
Contrôle réservations en RDC du 22/01/14
- manque 1∅200 dans local stockage univers petite enfance
- manque 1 réservation 20x40ht au droit douches à jets
- reprendre alignement 3 réservations rectangulaires dans salle fitness
- vérifier 2 réservations dans sanitaires publics
- vérifier 1 réservation dans local entretien vestiaires
- manque 1 réservation 35x35 en dalle haute du TGBT
- valider VH local TGBT dans la porte du local
- réservation à déboucher dans local compresseur
- réservation à déboucher dans local déchetterie
- 2 réservations à déboucher dans local espaces verts
- manque 1 réservation + 1 réservation à reprendre dans local technique plongée
- 2 réservations à déboucher dans local musculation
- manque 3 réservations dans chaufferie
- vérifier alignement des réservations dans gradins
- vérifier alignement des réservations des trappes de lignes de nage
- fournir gabarit pour vérification des réservations pour grille de sol sur plages
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)
Contrôle réservations de serrurerie du 22/01/14
- repères 4 et 6 : piochage si nécessaire lors de la pose
- repères 5 et 18 : reprise
- repère 8, 11 et 20 : vérification avec trait de niveau
- repère 10 : calfeutrement mortier après pose si nécessaire
Contrôle bassins ludique et apprentissage du 22/01/14
- piochage si nécessaire lors de la pose des panneaux verticaux
Contrôle bassin sportif et rivière du 03/02/14
- piochage si nécessaire lors de la pose des panneaux verticaux du bassin sportif.19/03/14 : fait par A&T
- fond de goulotte bassin sportif à rehausser. 19/03/14 : compenser par pièces métalliques par A&T",['18-09-2013'],[46],[350],47,COEXIA
"diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13
Contrôle réservations en sous sol du 18/12/13
- Locaux TE / TA :
. vérifier si robinet de puisage dans socle casiers piscine
- Galeries techniques :
. prévoir un gabarit pour vérification réservation grille de soufflage au sol
Contrôle réservations en RDC du 22/01/14
- valider VH local TGBT dans la porte du local
- vérifier alignement des réservations dans gradins
- vérifier alignement des réservations des trappes de lignes de nage
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)
Contrôle réservations de serrurerie du 22/01/14
- repères 4 et 6 : piochage si nécessaire lors de la pose
- repères 5 et 18 : reprise
- repère 8, 11 et 20 : vérification avec trait de niveau
- repère 10 : calfeutrement mortier après pose si nécessaire
Contrôle bassins ludique et apprentissage du 22/01/14
- piochage si nécessaire lors de la pose des panneaux verticaux
Contrôle bassin sportif et rivière du 03/02/14
- quais à prolonger du bassin sportif. 26/03/14 : trop large, à recouper
Contrôle réservations en R+1 du 19/02/14
- vérifier alignement réservations sur coursive
- 2 réservations 300x300 à déplacer en hauteur sur coursive bassin ludique (soufflage canons de lumière)
- vérifier alignement réservations au niveau terrasse technique zone plongée
Réception support par CRI du 12/03/14
- effectuer enduit sur maçonnerie recouverte de faïence
- fosse de plongée, reprendre désaffleur entre les deux levées de coulage des bajoyers. Reste à vérifier la dimen-
sion en plan (∅ constant à vérifier sur la hauteur)",['18-09-2013'],[47],[359],39,COEXIA
"diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13
Contrôle réservations en sous sol du 18/12/13
- Locaux TE / TA :
. vérifier si robinet de puisage dans socle casiers piscine
Contrôle réservations en RDC du 22/01/14
- valider VH local TGBT dans la porte du local
- vérifier alignement des réservations dans gradins
- vérifier alignement des réservations des trappes de lignes de nage
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)
Contrôle réservations de serrurerie du 22/01/14
- repères 4 et 6 : piochage si nécessaire lors de la pose
- repères 5 et 18 : reprise
- repère 8, 11 et 20 : vérification avec trait de niveau
- repère 10 : calfeutrement mortier après pose si nécessaire
Contrôle bassin sportif et rivière du 03/02/14
- quais à prolonger du bassin sportif. 26/03/14 : trop large, à recouper
Contrôle réservations en R+1 du 19/02/14
- vérifier alignement réservations sur coursive
- 2 réservations 300x300 à déplacer en hauteur sur coursive bassin ludique (soufflage canons de lumière)
- vérifier alignement réservations au niveau terrasse technique zone plongée
Réception support par CRI du 12/03/14
- effectuer enduit sur maçonnerie recouverte de faïence
- fosse de plongée, reprendre désaffleur entre les deux levées de coulage des bajoyers. Reste à vérifier la dimen-
sion en plan (∅ constant à vérifier sur la hauteur)",['18-09-2013'],[48],[368],34,COEXIA
